party_id,party_title,party_first_name,party_last_name,contact_address,contact_email_address,contact_telephone_no,contact_mobile_no,offer_name,business_purpose,state,treatment_name,channel_name,decision_datetime,incontrolgroup
123582,Mr,Bradly,Chan,"4 DERWENT ROAD, BIRMINGHAM, B30 2UU",Bradly.Chan@test.adqura.com,00000456915,10000345804,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113047.907 GMT,N
123582,Mr,Bradly,Chan,"4 DERWENT ROAD, BIRMINGHAM, B30 2UU",Bradly.Chan@test.adqura.com,00000456915,10000345804,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_SMS,SMS,20190722T113047.907 GMT,N
123582,Mr,Bradly,Chan,"4 DERWENT ROAD, BIRMINGHAM, B30 2UU",Bradly.Chan@test.adqura.com,00000456915,10000345804,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113047.907 GMT,N
123583,Mr,Brady,Chance,"6 Balmoral Road, Erdington, BIRMINGHAM, B23 6NY",Brady.Chance@test.adqura.com,00000456916,10000345805,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113033.206 GMT,N
123583,Mr,Brady,Chance,"6 Balmoral Road, Erdington, BIRMINGHAM, B23 6NY",Brady.Chance@test.adqura.com,00000456916,10000345805,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113033.206 GMT,N
123583,Mr,Brady,Chance,"6 Balmoral Road, Erdington, BIRMINGHAM, B23 6NY",Brady.Chance@test.adqura.com,00000456916,10000345805,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_SMS,SMS,20190722T113033.206 GMT,N
123583,Mr,Brady,Chance,"6 Balmoral Road, Erdington, BIRMINGHAM, B23 6NY",Brady.Chance@test.adqura.com,00000456916,10000345805,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113033.206 GMT,N
123584,Mr,Brain,Chandler,"17 Common Lane, Sheldon, BIRMINGHAM, B26 3BN",Brain.Chandler@test.adqura.com,00000456917,10000345806,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113032.558 GMT,Y
123584,Mr,Brain,Chandler,"17 Common Lane, Sheldon, BIRMINGHAM, B26 3BN",Brain.Chandler@test.adqura.com,00000456917,10000345806,BillShockReduction,Retention,InLife,BillShockReduction_SMS,SMS,20190722T113032.558 GMT,N
123584,Mr,Brain,Chandler,"17 Common Lane, Sheldon, BIRMINGHAM, B26 3BN",Brain.Chandler@test.adqura.com,00000456917,10000345806,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113032.558 GMT,N
123584,Mr,Brain,Chandler,"17 Common Lane, Sheldon, BIRMINGHAM, B26 3BN",Brain.Chandler@test.adqura.com,00000456917,10000345806,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113032.558 GMT,N
123585,Mr,Branden,Chaney,"131 Elmdale Crescent, BIRMINGHAM, B31 1SP",Branden.Chaney@test.adqura.com,00000456918,10000345807,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113025.753 GMT,Y
123585,Mr,Branden,Chaney,"131 Elmdale Crescent, BIRMINGHAM, B31 1SP",Branden.Chaney@test.adqura.com,00000456918,10000345807,BillShockReduction,Retention,InLife,BillShockReduction_SMS,SMS,20190722T113025.753 GMT,N
123585,Mr,Branden,Chaney,"131 Elmdale Crescent, BIRMINGHAM, B31 1SP",Branden.Chaney@test.adqura.com,00000456918,10000345807,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113025.753 GMT,N
123585,Mr,Branden,Chaney,"131 Elmdale Crescent, BIRMINGHAM, B31 1SP",Branden.Chaney@test.adqura.com,00000456918,10000345807,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113025.753 GMT,N
123586,Mr,Brandon,Chang,"261 Hamstead Road, Great Barr, BIRMINGHAM, B43 5TA",Brandon.Chang@test.adqura.com,00000456919,10000345808,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113044.442 GMT,N
123586,Mr,Brandon,Chang,"261 Hamstead Road, Great Barr, BIRMINGHAM, B43 5TA",Brandon.Chang@test.adqura.com,00000456919,10000345808,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113044.442 GMT,N
123586,Mr,Brandon,Chang,"261 Hamstead Road, Great Barr, BIRMINGHAM, B43 5TA",Brandon.Chang@test.adqura.com,00000456919,10000345808,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_SMS,SMS,20190722T113044.442 GMT,N
123586,Mr,Brandon,Chang,"261 Hamstead Road, Great Barr, BIRMINGHAM, B43 5TA",Brandon.Chang@test.adqura.com,00000456919,10000345808,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113044.442 GMT,Y
123587,Mr,Brant,Chapa,"5 Newcome Close, BIRMINGHAM, B24 0JY",Brant.Chapa@test.adqura.com,00000456920,10000345809,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113030.175 GMT,N
123587,Mr,Brant,Chapa,"5 Newcome Close, BIRMINGHAM, B24 0JY",Brant.Chapa@test.adqura.com,00000456920,10000345809,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113030.175 GMT,N
123587,Mr,Brant,Chapa,"5 Newcome Close, BIRMINGHAM, B24 0JY",Brant.Chapa@test.adqura.com,00000456920,10000345809,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_SMS,SMS,20190722T113030.175 GMT,N
123587,Mr,Brant,Chapa,"5 Newcome Close, BIRMINGHAM, B24 0JY",Brant.Chapa@test.adqura.com,00000456920,10000345809,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113030.175 GMT,N
123588,Mr,Brendan,Chapin,"14 Shire Brook Close, BIRMINGHAM, B6 6BT",Brendan.Chapin@test.adqura.com,00000456921,10000345810,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113034.858 GMT,N
123588,Mr,Brendan,Chapin,"14 Shire Brook Close, BIRMINGHAM, B6 6BT",Brendan.Chapin@test.adqura.com,00000456921,10000345810,BillShockReduction,Retention,InLife,BillShockReduction_SMS,SMS,20190722T113034.858 GMT,N
123588,Mr,Brendan,Chapin,"14 Shire Brook Close, BIRMINGHAM, B6 6BT",Brendan.Chapin@test.adqura.com,00000456921,10000345810,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113034.858 GMT,N
123588,Mr,Brendan,Chapin,"14 Shire Brook Close, BIRMINGHAM, B6 6BT",Brendan.Chapin@test.adqura.com,00000456921,10000345810,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113034.858 GMT,N
123589,Mr,Brendon,Chapman,"80 BEAKS HILL ROAD, BIRMINGHAM, B38 8BN",Brendon.Chapman@test.adqura.com,00000456922,10000345811,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113038.662 GMT,N
123589,Mr,Brendon,Chapman,"80 BEAKS HILL ROAD, BIRMINGHAM, B38 8BN",Brendon.Chapman@test.adqura.com,00000456922,10000345811,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113038.662 GMT,N
123589,Mr,Brendon,Chapman,"80 BEAKS HILL ROAD, BIRMINGHAM, B38 8BN",Brendon.Chapman@test.adqura.com,00000456922,10000345811,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_SMS,SMS,20190722T113038.662 GMT,N
123589,Mr,Brendon,Chapman,"80 BEAKS HILL ROAD, BIRMINGHAM, B38 8BN",Brendon.Chapman@test.adqura.com,00000456922,10000345811,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113038.662 GMT,N
123590,Mr,Brent,Chappell,"19 South Tower, Little Hall Road, BIRMINGHAM, B7 4QL",Brent.Chappell@test.adqura.com,00000456923,10000345812,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113031.654 GMT,N
123590,Mr,Brent,Chappell,"19 South Tower, Little Hall Road, BIRMINGHAM, B7 4QL",Brent.Chappell@test.adqura.com,00000456923,10000345812,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113031.654 GMT,N
123590,Mr,Brent,Chappell,"19 South Tower, Little Hall Road, BIRMINGHAM, B7 4QL",Brent.Chappell@test.adqura.com,00000456923,10000345812,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_SMS,SMS,20190722T113031.654 GMT,N
123590,Mr,Brent,Chappell,"19 South Tower, Little Hall Road, BIRMINGHAM, B7 4QL",Brent.Chappell@test.adqura.com,00000456923,10000345812,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113031.654 GMT,N
123591,Mr,Brenton,Charles,"FLAT 5, CHERRY GARDENS, EMSCOTE DRIVE, SUTTON COLDFIELD, B73 5NE",Brenton.Charles@test.adqura.com,00000456924,10000345813,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113033.761 GMT,N
123591,Mr,Brenton,Charles,"FLAT 5, CHERRY GARDENS, EMSCOTE DRIVE, SUTTON COLDFIELD, B73 5NE",Brenton.Charles@test.adqura.com,00000456924,10000345813,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113033.761 GMT,N
123591,Mr,Brenton,Charles,"FLAT 5, CHERRY GARDENS, EMSCOTE DRIVE, SUTTON COLDFIELD, B73 5NE",Brenton.Charles@test.adqura.com,00000456924,10000345813,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_SMS,SMS,20190722T113033.761 GMT,N
123591,Mr,Brenton,Charles,"FLAT 5, CHERRY GARDENS, EMSCOTE DRIVE, SUTTON COLDFIELD, B73 5NE",Brenton.Charles@test.adqura.com,00000456924,10000345813,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113033.761 GMT,N
123592,Mr,Bret,Charlton,"30 THORNBERRY WALK, BIRMINGHAM, B7 5UA",Bret.Charlton@test.adqura.com,00000456925,10000345814,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113037.282 GMT,N
123592,Mr,Bret,Charlton,"30 THORNBERRY WALK, BIRMINGHAM, B7 5UA",Bret.Charlton@test.adqura.com,00000456925,10000345814,BillShockReduction,Retention,InLife,BillShockReduction_SMS,SMS,20190722T113037.282 GMT,N
123592,Mr,Bret,Charlton,"30 THORNBERRY WALK, BIRMINGHAM, B7 5UA",Bret.Charlton@test.adqura.com,00000456925,10000345814,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113037.282 GMT,N
123592,Mr,Bret,Charlton,"30 THORNBERRY WALK, BIRMINGHAM, B7 5UA",Bret.Charlton@test.adqura.com,00000456925,10000345814,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113037.282 GMT,N
123593,Mr,Brett,Chase,"16 Roundwood Lane, HARPENDEN, AL5 3BZ",Brett.Chase@test.adqura.com,00000456926,10000345815,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113046.337 GMT,N
123593,Mr,Brett,Chase,"16 Roundwood Lane, HARPENDEN, AL5 3BZ",Brett.Chase@test.adqura.com,00000456926,10000345815,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113046.337 GMT,N
123593,Mr,Brett,Chase,"16 Roundwood Lane, HARPENDEN, AL5 3BZ",Brett.Chase@test.adqura.com,00000456926,10000345815,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_SMS,SMS,20190722T113046.337 GMT,N
123593,Mr,Brett,Chase,"16 Roundwood Lane, HARPENDEN, AL5 3BZ",Brett.Chase@test.adqura.com,00000456926,10000345815,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113046.337 GMT,N
123594,Mr,Brian,Chastain,"9 CONISTON CLOSE, BROMSGROVE, B60 2HR",Brian.Chastain@test.adqura.com,00000456927,10000345816,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113029.984 GMT,N
123594,Mr,Brian,Chastain,"9 CONISTON CLOSE, BROMSGROVE, B60 2HR",Brian.Chastain@test.adqura.com,00000456927,10000345816,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113029.984 GMT,N
123594,Mr,Brian,Chastain,"9 CONISTON CLOSE, BROMSGROVE, B60 2HR",Brian.Chastain@test.adqura.com,00000456927,10000345816,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_SMS,SMS,20190722T113029.984 GMT,N
123594,Mr,Brian,Chastain,"9 CONISTON CLOSE, BROMSGROVE, B60 2HR",Brian.Chastain@test.adqura.com,00000456927,10000345816,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113029.984 GMT,N
123595,Mr,Brice,Chatman,"CARETAKERS BUNGALOW, HOLLYFIELD ROAD, SUTTON COLDFIELD, B75 7SG",Brice.Chatman@test.adqura.com,00000456928,10000345817,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113042.299 GMT,N
123595,Mr,Brice,Chatman,"CARETAKERS BUNGALOW, HOLLYFIELD ROAD, SUTTON COLDFIELD, B75 7SG",Brice.Chatman@test.adqura.com,00000456928,10000345817,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113042.299 GMT,N
123595,Mr,Brice,Chatman,"CARETAKERS BUNGALOW, HOLLYFIELD ROAD, SUTTON COLDFIELD, B75 7SG",Brice.Chatman@test.adqura.com,00000456928,10000345817,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_SMS,SMS,20190722T113042.299 GMT,N
123595,Mr,Brice,Chatman,"CARETAKERS BUNGALOW, HOLLYFIELD ROAD, SUTTON COLDFIELD, B75 7SG",Brice.Chatman@test.adqura.com,00000456928,10000345817,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113042.299 GMT,N
123596,Mr,Britt,Chau,"4 Brantley Road, BIRMINGHAM, B6 7DR",Britt.Chau@test.adqura.com,00000456929,10000345818,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113044.238 GMT,N
123596,Mr,Britt,Chau,"4 Brantley Road, BIRMINGHAM, B6 7DR",Britt.Chau@test.adqura.com,00000456929,10000345818,BillShockReduction,Retention,InLife,BillShockReduction_SMS,SMS,20190722T113044.238 GMT,N
123596,Mr,Britt,Chau,"4 Brantley Road, BIRMINGHAM, B6 7DR",Britt.Chau@test.adqura.com,00000456929,10000345818,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113044.238 GMT,N
123596,Mr,Britt,Chau,"4 Brantley Road, BIRMINGHAM, B6 7DR",Britt.Chau@test.adqura.com,00000456929,10000345818,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113044.238 GMT,N
123597,Mr,Brock,Chavarria,"13 HOLLIES ROAD, TIVIDALE, OLDBURY, B69 1SX",Brock.Chavarria@test.adqura.com,00000456930,10000345819,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113039.033 GMT,N
123597,Mr,Brock,Chavarria,"13 HOLLIES ROAD, TIVIDALE, OLDBURY, B69 1SX",Brock.Chavarria@test.adqura.com,00000456930,10000345819,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113039.033 GMT,Y
123597,Mr,Brock,Chavarria,"13 HOLLIES ROAD, TIVIDALE, OLDBURY, B69 1SX",Brock.Chavarria@test.adqura.com,00000456930,10000345819,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_SMS,SMS,20190722T113039.033 GMT,Y
123597,Mr,Brock,Chavarria,"13 HOLLIES ROAD, TIVIDALE, OLDBURY, B69 1SX",Brock.Chavarria@test.adqura.com,00000456930,10000345819,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113039.033 GMT,N
123598,Mr,Broderick,Chavez,"30 Cherry Orchard, CRADLEY HEATH, B64 6QR",Broderick.Chavez@test.adqura.com,00000456931,10000345820,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113039.603 GMT,N
123598,Mr,Broderick,Chavez,"30 Cherry Orchard, CRADLEY HEATH, B64 6QR",Broderick.Chavez@test.adqura.com,00000456931,10000345820,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113039.603 GMT,Y
123598,Mr,Broderick,Chavez,"30 Cherry Orchard, CRADLEY HEATH, B64 6QR",Broderick.Chavez@test.adqura.com,00000456931,10000345820,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_SMS,SMS,20190722T113039.603 GMT,N
123598,Mr,Broderick,Chavez,"30 Cherry Orchard, CRADLEY HEATH, B64 6QR",Broderick.Chavez@test.adqura.com,00000456931,10000345820,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113039.603 GMT,N
123599,Mr,Brooks,Chavis,"135 SHELDONFIELD ROAD, BIRMINGHAM, B26 3RP",Brooks.Chavis@test.adqura.com,00000456932,10000345821,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113044.098 GMT,N
123599,Mr,Brooks,Chavis,"135 SHELDONFIELD ROAD, BIRMINGHAM, B26 3RP",Brooks.Chavis@test.adqura.com,00000456932,10000345821,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113044.098 GMT,N
123599,Mr,Brooks,Chavis,"135 SHELDONFIELD ROAD, BIRMINGHAM, B26 3RP",Brooks.Chavis@test.adqura.com,00000456932,10000345821,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_SMS,SMS,20190722T113044.098 GMT,N
123599,Mr,Brooks,Chavis,"135 SHELDONFIELD ROAD, BIRMINGHAM, B26 3RP",Brooks.Chavis@test.adqura.com,00000456932,10000345821,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113044.098 GMT,N
123600,Mr,Bruce,Cheatham,"20 Overton Place, BIRMINGHAM, B7 4ES",Bruce.Cheatham@test.adqura.com,00000456933,10000345822,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113031.821 GMT,N
123600,Mr,Bruce,Cheatham,"20 Overton Place, BIRMINGHAM, B7 4ES",Bruce.Cheatham@test.adqura.com,00000456933,10000345822,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113031.821 GMT,N
123600,Mr,Bruce,Cheatham,"20 Overton Place, BIRMINGHAM, B7 4ES",Bruce.Cheatham@test.adqura.com,00000456933,10000345822,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_SMS,SMS,20190722T113031.821 GMT,N
123600,Mr,Bruce,Cheatham,"20 Overton Place, BIRMINGHAM, B7 4ES",Bruce.Cheatham@test.adqura.com,00000456933,10000345822,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113031.821 GMT,N
123601,Mr,Bruno,Cheek,"43 GREETS GREEN ROAD, WEST BROMWICH, B70 9ES",Bruno.Cheek@test.adqura.com,00000456934,10000345823,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113035.163 GMT,N
123601,Mr,Bruno,Cheek,"43 GREETS GREEN ROAD, WEST BROMWICH, B70 9ES",Bruno.Cheek@test.adqura.com,00000456934,10000345823,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113035.163 GMT,N
123601,Mr,Bruno,Cheek,"43 GREETS GREEN ROAD, WEST BROMWICH, B70 9ES",Bruno.Cheek@test.adqura.com,00000456934,10000345823,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_SMS,SMS,20190722T113035.163 GMT,N
123601,Mr,Bruno,Cheek,"43 GREETS GREEN ROAD, WEST BROMWICH, B70 9ES",Bruno.Cheek@test.adqura.com,00000456934,10000345823,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113035.163 GMT,N
123602,Mr,Bryan,Chen,"40 Kenmure Road, BIRMINGHAM, B33 0RY",Bryan.Chen@test.adqura.com,00000456935,10000345824,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113034.210 GMT,N
123602,Mr,Bryan,Chen,"40 Kenmure Road, BIRMINGHAM, B33 0RY",Bryan.Chen@test.adqura.com,00000456935,10000345824,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113034.210 GMT,Y
123602,Mr,Bryan,Chen,"40 Kenmure Road, BIRMINGHAM, B33 0RY",Bryan.Chen@test.adqura.com,00000456935,10000345824,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_SMS,SMS,20190722T113034.210 GMT,N
123602,Mr,Bryan,Chen,"40 Kenmure Road, BIRMINGHAM, B33 0RY",Bryan.Chen@test.adqura.com,00000456935,10000345824,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113034.210 GMT,N
123603,Mr,Bryant,Cheney,"126 OVERDALE ROAD, QUINTON, BIRMINGHAM, B32 2QS",Bryant.Cheney@test.adqura.com,00000456936,10000345825,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113028.980 GMT,N
123603,Mr,Bryant,Cheney,"126 OVERDALE ROAD, QUINTON, BIRMINGHAM, B32 2QS",Bryant.Cheney@test.adqura.com,00000456936,10000345825,BillShockReduction,Retention,InLife,BillShockReduction_SMS,SMS,20190722T113028.980 GMT,N
123603,Mr,Bryant,Cheney,"126 OVERDALE ROAD, QUINTON, BIRMINGHAM, B32 2QS",Bryant.Cheney@test.adqura.com,00000456936,10000345825,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113028.980 GMT,N
123603,Mr,Bryant,Cheney,"126 OVERDALE ROAD, QUINTON, BIRMINGHAM, B32 2QS",Bryant.Cheney@test.adqura.com,00000456936,10000345825,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113028.980 GMT,N
123604,Mr,Bryce,Cheng,"11 STAN WILLIAMS COURT, GLEBE ROAD, NUNEATON, CV11 4UJ",Bryce.Cheng@test.adqura.com,00000456937,10000345826,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113030.937 GMT,N
123604,Mr,Bryce,Cheng,"11 STAN WILLIAMS COURT, GLEBE ROAD, NUNEATON, CV11 4UJ",Bryce.Cheng@test.adqura.com,00000456937,10000345826,BillShockReduction,Retention,InLife,BillShockReduction_SMS,SMS,20190722T113030.937 GMT,N
123604,Mr,Bryce,Cheng,"11 STAN WILLIAMS COURT, GLEBE ROAD, NUNEATON, CV11 4UJ",Bryce.Cheng@test.adqura.com,00000456937,10000345826,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113030.937 GMT,N
123604,Mr,Bryce,Cheng,"11 STAN WILLIAMS COURT, GLEBE ROAD, NUNEATON, CV11 4UJ",Bryce.Cheng@test.adqura.com,00000456937,10000345826,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113030.937 GMT,N
123605,Mr,Bryon,Cherry,"89 The Uplands, SMETHWICK, B67 6BL",Bryon.Cherry@test.adqura.com,00000456938,10000345827,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113037.690 GMT,N
123605,Mr,Bryon,Cherry,"89 The Uplands, SMETHWICK, B67 6BL",Bryon.Cherry@test.adqura.com,00000456938,10000345827,BillShockReduction,Retention,InLife,BillShockReduction_SMS,SMS,20190722T113037.690 GMT,N
123605,Mr,Bryon,Cherry,"89 The Uplands, SMETHWICK, B67 6BL",Bryon.Cherry@test.adqura.com,00000456938,10000345827,DoubleDataPromo,Xsell-Upsell,InLife,DoubleDataPromo_Email,Email,20190722T113037.690 GMT,Y
123605,Mr,Bryon,Cherry,"89 The Uplands, SMETHWICK, B67 6BL",Bryon.Cherry@test.adqura.com,00000456938,10000345827,SorryDataOutage,Retention,InLife,SorryDataOutage_Email,Email,20190722T113037.690 GMT,N
123606,Mr,Buck,Chesser,"14 QUESLETT ROAD EAST, SUTTON COLDFIELD, B74 2EX",Buck.Chesser@test.adqura.com,00000456939,10000345828,BillShockReduction,Retention,InLife,BillShockReduction_Email,Email,20190722T113040.965 GMT,N
